title,id,namespace,description,effectiveDate,keyImages,catalogNs,currentPrice,seller,productSlug,urlSlug,url,tags,items,customAttributes,categories,price
Super Arcade Boy in Goodbye Greenies,6268db169e8d4eddb038b4b3fe7eb716,f0ef89978ffb450cbeb974a01d8f7bbe,"A Retro Shoot'em Up! In this second installment of the series, fly Super Arcade Boy through 8 levels while defeating waves of aliens and big bosses. Have funny conversations with the alien leader you are destined to defeat, then save the planet from this massive alien invasion!",2023-06-10T22:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/75f8e420e845451caf5862210e2e32c6/super-arcade-boy-in-goodbye-greenies-17tx4.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/75f8e420e845451caf5862210e2e32c6/super-arcade-boy-in-goodbye-greenies-bs0po.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/75f8e420e845451caf5862210e2e32c6/super-arcade-boy-in-goodbye-greenies-bs0po.png'}]",{'mappings': [{'pageSlug': 'super-arcade-boy-in-goodbye-greenies-d8a255'}]},199,"{'id': 'o-jkvkgwultjz23rvv2cpzpgdd799uu9', 'name': 'LoadUpGames'}",,09c1ac12c65b42ec9bc731acbadff49a,,"[{'id': '1210'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1198'}, {'id': '1263'}]","[{'id': '883b11e2e0204d6cbddf368939b148aa', 'namespace': 'f0ef89978ffb450cbeb974a01d8f7bbe'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 199, 'originalPrice': 199, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$1.99', 'discountPrice': '$1.99', 'intermediatePrice': '$1.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Cepheus Protocol,39f185c0d9534212b40a9b3ea0cc9d34,b9e29bb618ae48f68c5270f2afb7e2a4,"An unimaginable plague has been released in San Francisco, turning the population into mutated creatures hellbent on spreading the Pangu Virus. Inspired by classic RTS series Company of Heroes and World in Conflict, it is up to you to win back the city.",2023-06-10T19:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/e7a7215121c242e29d6f3b69d661b918/cepheus-protocol-1rtmx.jpg'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/e7a7215121c242e29d6f3b69d661b918/cepheus-protocol-gxnee.jpg'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/e7a7215121c242e29d6f3b69d661b918/cepheus-protocol-gxnee.jpg'}]","{'mappings': [{'pageSlug': 'cepheus-protocol-faq-af927e'}, {'pageSlug': 'cepheus-protocol-388fe9'}]}",1999,"{'id': 'o-qrwnwmmv67cmaa9sbq5ctqnlcebyun', 'name': 'Halcyon winds'}",,756f9a028c724e718b8585309f2d2ab5,,"[{'id': '1120'}, {'id': '19847'}, {'id': '1080'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '1310'}]","[{'id': 'f8150229bd65424cb8355c498a3350b8', 'namespace': 'b9e29bb618ae48f68c5270f2afb7e2a4'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 1999, 'originalPrice': 1999, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$19.99', 'discountPrice': '$19.99', 'intermediatePrice': '$19.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Movie Actor Trivia,83db6143dc7e43f4964c3427e46bc0d8,510e448ae26b474fadbc5e691c9c5750,"How well do you know your Movie Stars? Choose from the most popular Stars in Hollywood, including Bill Murray, Brad Pitt, Denzel Washington, Julia Roberts, Sandra Bullock, Steve Martin, Tom Cruise, Tom Hanks and Will Smith. Challenge your friends and family in Party Mode.",2023-06-09T23:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/c500bd1fdf994f6d9282b43c284a0fe3/movie-actor-trivia-1vmnn.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/c500bd1fdf994f6d9282b43c284a0fe3/movie-actor-trivia-112uc.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/c500bd1fdf994f6d9282b43c284a0fe3/movie-actor-trivia-112uc.png'}]",{'mappings': [{'pageSlug': 'movie-actor-trivia-2816f9'}]},99,"{'id': 'o-jkvkgwultjz23rvv2cpzpgdd799uu9', 'name': 'LoadUpGames'}",,9f7beb1509fb4300a36a6f5ea64a89fa,,"[{'id': '1296'}, {'id': '1203'}, {'id': '1318'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}]","[{'id': '34ca156eb1c6461f80d8d391ece39cbc', 'namespace': '510e448ae26b474fadbc5e691c9c5750'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 99, 'originalPrice': 99, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$0.99', 'discountPrice': '$0.99', 'intermediatePrice': '$0.99'}}, 'lineOffers': [{'appliedRules': []}]}"
MADCAR GT Multiplayer,dc721475efb7411187c7945451a36761,703100e4ec4746ff854e634572e6665e,One rule : Press the pedal!,2023-06-09T19:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/ebc8914d257d475e8d8e1acd36d0a4d6/madcar-f-multiplayer-1n1l1.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/ebc8914d257d475e8d8e1acd36d0a4d6/madcar-f-multiplayer-12kv7.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/ebc8914d257d475e8d8e1acd36d0a4d6/madcar-f-multiplayer-12kv7.png'}]","{'mappings': [{'pageSlug': 'madcar-f-multiplayer-eraly-access-pack-a3067c'}, {'pageSlug': 'madcar-f-multiplayer-65691b'}, {'pageSlug': 'madcar-f-multiplayer-faq-e3657b'}]}",0,"{'id': 'o-vxyhgg7sntque7sglkafu79z9q3cxm', 'name': 'forplayers.studio'}",,acfd82e527ab4069aac282236c3f1084,,"[{'id': '1216'}, {'id': '1299'}, {'id': '1203'}, {'id': '22775'}, {'id': '9547'}, {'id': '1212'}, {'id': '1310'}]","[{'id': '3a509363b36b4f7aa0dcf8f41d657f9c', 'namespace': '703100e4ec4746ff854e634572e6665e'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'false'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 0, 'originalPrice': 0, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '0', 'discountPrice': '0', 'intermediatePrice': '0'}}, 'lineOffers': [{'appliedRules': []}]}"
Cyber Drift,d9e17aeaea554933b57aed778c22cc56,601e091f099448a1934d486000c1c262,"Choose a track and start drifting, 1-3 minutes of drifting experience, repeatedly challenge your own fastest record.",2023-06-09T17:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/d928bd9a6a764080a7feb69a4c8fee6d/cyber-drift-3owhj.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/d928bd9a6a764080a7feb69a4c8fee6d/cyber-drift-1xuob.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/d928bd9a6a764080a7feb69a4c8fee6d/cyber-drift-1xuob.png'}]",{'mappings': [{'pageSlug': 'cyber-drift-6ac51b'}]},699,"{'id': 'o-hlm55bdam69rbuhkw7vsetcs6cn4yj', 'name': 'Meng Games'}",,8b0033b6d50c427b9cca27f8442a3687,,"[{'id': '1296'}, {'id': '1299'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1212'}, {'id': '9549'}, {'id': '1263'}]","[{'id': '85c1c8cf1c604ffeb1743a8090a15d15', 'namespace': '601e091f099448a1934d486000c1c262'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'false'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 699, 'originalPrice': 699, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$6.99', 'discountPrice': '$6.99', 'intermediatePrice': '$6.99'}}, 'lineOffers': [{'appliedRules': []}]}"
One More Dungeon 2,ea3e72d89dae46bc8ece625e71aa5227,46c8eccba1224195bdd112048075cc37,One More Dungeon 2 is a First Person Dungeon Crawler Roguelite where you play as a human being captured by Giant Sentient Snails,2023-06-09T14:30:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/c071a48431bf48c48196c878e1c2d7cc/one-more-dungeon-2-d6l7j.jpg'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/c071a48431bf48c48196c878e1c2d7cc/one-more-dungeon-2-1cbu3.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/c071a48431bf48c48196c878e1c2d7cc/one-more-dungeon-2-1cbu3.png'}]",{'mappings': [{'pageSlug': 'one-more-dungeon-2-532228'}]},1499,"{'id': 'o-3ghcqddeaz92lzzm2tc4h8vlk4365q', 'name': 'Stately Snail'}",,21dab188904b40d5a9c791ae656b6c8c,,"[{'id': '1216'}, {'id': '19847'}, {'id': '1370'}, {'id': '1083'}, {'id': '9547'}, {'id': '1294'}]","[{'id': 'ad9b187ddaa342e9ab89eda912c3d409', 'namespace': '46c8eccba1224195bdd112048075cc37'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 1499, 'originalPrice': 1499, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$14.99', 'discountPrice': '$14.99', 'intermediatePrice': '$14.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Jennifer Wilde Unlikely Revolutionaries,ea002ce4cdf144088f26086dd5b898dd,e58f8f670f3243f690ed3c89cba89c9e,"In 1921, young French artist Jennifer Chevalier becomes embroiled in death, espionage and revolution, assisted by the ghost of Oscar Wilde. A hand-drawn Point & Click adventure with a unique comic book inventory design",2023-06-09T11:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/0a45b5f02f6d4c8bab67884a7e95ee0a/jennifer-wilde-unlikely-revolutionaries-q1zgv.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/0a45b5f02f6d4c8bab67884a7e95ee0a/jennifer-wilde-unlikely-revolutionaries-1gsar.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/0a45b5f02f6d4c8bab67884a7e95ee0a/jennifer-wilde-unlikely-revolutionaries-1gsar.png'}]",{'mappings': [{'pageSlug': 'jennifer-wilde-unlikely-revolutionaries-7eda5e'}]},1699,"{'id': 'o-jw4attj8bh9nak2d952j5whkg7ng37', 'name': 'Outsider Games LTD'}",,154a4983bf87434b802394d593160617,,"[{'id': '1395'}, {'id': '19847'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '1263'}]","[{'id': 'ef7406769f454c7e987e285a9df93fec', 'namespace': 'e58f8f670f3243f690ed3c89cba89c9e'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 1699, 'originalPrice': 1699, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$16.99', 'discountPrice': '$16.99', 'intermediatePrice': '$16.99'}}, 'lineOffers': [{'appliedRules': []}]}"
The House of Da Vinci,f54a97df22c944eb8e7c534a705ce634,19d61df85a76492f82c4b59fa8f8f9eb,"Solve mechanical puzzles, discover hidden objects, escape from rooms and dive into the authentic atmosphere of the Renaissance. Use all your wits to find out what's behind your master's disappearance.",2023-06-09T09:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/d5ae5356897745d7b1ba6dd893599ec1/the-house-of-da-vinci-1277h.jpg'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/d5ae5356897745d7b1ba6dd893599ec1/the-house-of-da-vinci-105xv.jpg'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/d5ae5356897745d7b1ba6dd893599ec1/the-house-of-da-vinci-105xv.jpg'}]",{'mappings': [{'pageSlug': 'the-house-of-da-vinci-eb6e37'}]},1999,"{'id': 'o-vembcfuethmlw2klrj2wbtchxt85wk', 'name': 'Blue Brain Games'}",,9dcf6378eb1f4b2eaac15055e195a106,,"[{'id': '1298'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '1263'}]","[{'id': '2a5cbe18857e41d092816d43dbd524a6', 'namespace': '19d61df85a76492f82c4b59fa8f8f9eb'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 1999, 'originalPrice': 1999, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$19.99', 'discountPrice': '$19.99', 'intermediatePrice': '$19.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Quest Hunter,34b16e1c89ae463fa455824932a6f106,b72f5f79f855471e9691ff22e4967656,"Quest Hunter is an isometric action-RPG where your choice drives the story. Play on the couch, alone or with friends, or make it an online party for up to four players!",2023-06-09T06:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/3f808e3832474b9a9fa00b775df2f961/quest-hunter-1qbbl.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/3f808e3832474b9a9fa00b775df2f961/quest-hunter-bmhr1.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/3f808e3832474b9a9fa00b775df2f961/quest-hunter-bmhr1.png'}]","{'mappings': [{'pageSlug': 'quest-hunter-quest-hunter-strangewood-4190b8'}, {'pageSlug': 'quest-hunter-96b20d'}, {'pageSlug': 'quest-hunter-quest-hunter-original-artbook-01e4e0'}, {'pageSlug': 'quest-hunter-quest-hunter-soundtrack-6026c7'}]}",1999,"{'id': 'o-6rgx7ejufnzj5fnx3nf3wmxqv33crd', 'name': '2 Zombie Games'}",,c1d4a19cc994463889a5c3feea5c083e,,"[{'id': '1264'}, {'id': '21894'}, {'id': '1367'}, {'id': '19847'}, {'id': '1336'}, {'id': '22776'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}]","[{'id': '41d8edbf670e4fc8a4ef6c37408ed7ec', 'namespace': 'b72f5f79f855471e9691ff22e4967656'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 1999, 'originalPrice': 1999, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$19.99', 'discountPrice': '$19.99', 'intermediatePrice': '$19.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Commander Keen Dreams Definitive Edition,f15fdf607c124601b7472ec7ef97e12f,50f4d33e378d4203aeb869ad22f8964a,Commander Keen Dreams Definitive Edition,2023-06-09T05:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/297414655568416499cbbc757ebee8fd/commander-keen-dreams-definitive-edition-1chmy.jpg'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/297414655568416499cbbc757ebee8fd/commander-keen-dreams-definitive-edition-1ue7y.jpg'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/297414655568416499cbbc757ebee8fd/commander-keen-dreams-definitive-edition-1ue7y.jpg'}]",{'mappings': [{'pageSlug': 'commander-keen-dreams-definitive-edition-2beb3a'}]},499,"{'id': 'o-lynjmlfs9lqh99qkpzjdxfyvb2cuv8', 'name': 'Commander Keen'}",,2bcb8ef2182c49cb9d6448c9429d0f3f,,"[{'id': '9547'}, {'id': '9549'}, {'id': '1151'}]","[{'id': '95e5f5a7c08c405e9adff53d2dfa9662', 'namespace': '50f4d33e378d4203aeb869ad22f8964a'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'false'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 499, 'originalPrice': 499, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$4.99', 'discountPrice': '$4.99', 'intermediatePrice': '$4.99'}}, 'lineOffers': [{'appliedRules': []}]}"
MUSYNX,dd41abf6fff749d681d5b099cd141ac2,739d0f3d53054b29befc2753d58c7045,"Indie rhythm game MUSYNX now on EPIC! 
Real ""KEY"" Sound System, Classic Gameplay, Unique Visual Themes and Constant Music Updates! MUSYNX is waiting for you!！",2023-06-09T04:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/283356d3ec65483398bb40e6f11f431a/musynx-1bw71.jpg'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/283356d3ec65483398bb40e6f11f431a/musynx-xzf9m.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/283356d3ec65483398bb40e6f11f431a/musynx-xzf9m.png'}]","{'mappings': [{'pageSlug': 'musynx-musynx-bga-package-aa7c34'}, {'pageSlug': 'musynx-musynx-house-theme-f61d2a'}, {'pageSlug': 'musynx-musynx-japanese-cyber-theme-1f9acf'}, {'pageSlug': 'musynx-dlctest01-8efd43'}, {'pageSlug': 'musynx-musynx-universe-theme-ec8591'}, {'pageSlug': 'musynx-musynx-stage-theme-30e848'}, {'pageSlug': 'musynx-射击游戏主题-musynx-shooting-game-theme-90ecd1'}, {'pageSlug': 'musynx-musynx-stage-theme-250d59'}, {'pageSlug': 'musynx-musynx-universe-theme-516631'}, {'pageSlug': 'musynx-musynx-shooting-game-theme-c4b4ee'}, {'pageSlug': 'musynx-musynx-forever-friends-ae5ac3'}, {'pageSlug': 'musynx-fb5190'}, {'pageSlug': 'musynx-musynx-japanese-cyber-theme-384465'}, {'pageSlug': 'musynx-musynx-house-theme-ef9351'}, {'pageSlug': 'musynx-musynx-b313d5'}]}",399,"{'id': 'o-sb2mtpcn5duljnz532xeqv67h6z3m7', 'name': 'MUSYNX Studio'}",,bf269f00d13a4f1b81109e03b1d16019,,"[{'id': '1129'}, {'id': '1370'}, {'id': '9547'}]","[{'id': '25e276f0cc494b7bb6a111fe767707ea', 'namespace': '739d0f3d53054b29befc2753d58c7045'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'true'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games'}, {'path': 'games/edition'}, {'path': 'games/edition/base'}]","{'totalPrice': {'discountPrice': 399, 'originalPrice': 399, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$3.99', 'discountPrice': '$3.99', 'intermediatePrice': '$3.99'}}, 'lineOffers': [{'appliedRules': []}]}"
Mask of the Rose,75fd358e9eb44fc1b1ff67599abc7e41,cd4a7839ad21465cab08d6742093d2a0,"A marvellous romance with a hint of murder. Lose your heart to a stolen city in this game of amorous intrigue! Seek love, for yourself or your friends. Help a murdered man find justice. And watch out for the bats.",2023-06-08T17:00:00.000Z,"[{'type': 'OfferImageWide', 'url': 'https://cdn1.epicgames.com/spt-assets/aca6aa32bf9f4e31b74cd800e0a85bf2/mask-of-the-rose-16vkt.png'}, {'type': 'OfferImageTall', 'url': 'https://cdn1.epicgames.com/spt-assets/aca6aa32bf9f4e31b74cd800e0a85bf2/mask-of-the-rose-1f17g.png'}, {'type': 'Thumbnail', 'url': 'https://cdn1.epicgames.com/spt-assets/aca6aa32bf9f4e31b74cd800e0a85bf2/mask-of-the-rose-1f17g.png'}]",{'mappings': [{'pageSlug': 'mask-of-the-rose-9f7efe'}]},1999,"{'id': 'o-rtt3u6nfx2dlvv3zuwr53utk9gjz82', 'name': 'Failbetter Games'}",,cc79cb3ac2d948fca474df0bc4ad99c6,,"[{'id': '1296'}, {'id': '21894'}, {'id': '1367'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '10719'}, {'id': '1263'}]","[{'id': 'e608a5a04cc348608eed4f85ba24f24b', 'namespace': 'cd4a7839ad21465cab08d6742093d2a0'}]","[{'key': 'autoGeneratedPrice', 'value': 'false'}, {'key': 'isManuallySetViewableDate', 'value': 'true'}, {'key': 'isManuallySetPCReleaseDate', 'value': 'false'}, {'key': 'isBlockchainUsed', 'value': 'false'}]","[{'path': 'games/edition/base'}, {'path': 'games/edition'}, {'path': 'games'}]","{'totalPrice': {'discountPrice': 1999, 'originalPrice': 1999, 'voucherDiscount': 0, 'discount': 0, 'currencyCode': 'USD', 'currencyInfo': {'decimals': 2}, 'fmtPrice': {'originalPrice': '$19.99', 'discountPrice': '$19.99', 'intermediatePrice': '$19.99'}}, 'lineOffers': [{'appliedRules': []}]}"
